Survey_ID,Site,Date_mm/dd/yy,Depth,Time,Duration,Visbility_m,Researcher,GrowthForm,0-20,20-40,40-60,60-80,80+,Bleaching,Site_Type
RR9,Red Rock Wall,05/14/2024,10.0,14:00,NA,NA,GlobalReef,Foliose,9,1,0,0,0,Pre,High Density
RR9,Red Rock Wall,05/14/2024,10.0,14:00,NA,NA,GlobalReef,Laminar,16,2,5,0,0,Pre,High Density
RR9,Red Rock Wall,05/14/2024,10.0,14:00,NA,NA,GlobalReef,Intracolonial Morph. Var.,0,1,0,0,0,Pre,High Density
RR9,Red Rock Wall,05/14/2024,10.0,14:00,NA,NA,GlobalReef,Encrusting,34,16,5,0,0,Pre,High Density
RR10,Red Rock Wall,03/11/2025,12.0,8:00,25,10,"Martin, Georgia",Massive,3,1,1,1,4,Post,High Density
RR10,Red Rock Wall,03/11/2025,12.0,8:00,25,10,"Martin, Georgia",Sub_Massive,22,11,5,2,0,Post,High Density
RR10,Red Rock Wall,03/11/2025,12.0,8:00,25,10,"Martin, Georgia",Arborescent,0,0,0,0,0,Post,High Density
RR10,Red Rock Wall,03/11/2025,12.0,8:00,25,10,"Martin, Georgia",Caespitose,0,0,0,0,0,Post,High Density
RR10,Red Rock Wall,03/11/2025,12.0,8:00,25,10,"Martin, Georgia",Corymbose,0,0,0,0,0,Post,High Density
RR10,Red Rock Wall,03/11/2025,12.0,8:00,25,10,"Martin, Georgia",Digitate,0,0,0,0,0,Post,High Density
RR10,Red Rock Wall,03/11/2025,12.0,8:00,25,10,"Martin, Georgia",Solitary,13,9,1,0,0,Post,High Density
RR10,Red Rock Wall,03/11/2025,12.0,8:00,25,10,"Martin, Georgia",Tabular,0,0,0,0,0,Post,High Density
RR10,Red Rock Wall,03/11/2025,12.0,8:00,25,10,"Martin, Georgia",Foliose,1,0,0,0,0,Post,High Density
RR10,Red Rock Wall,03/11/2025,12.0,8:00,25,10,"Martin, Georgia",Laminar,1,2,1,1,0,Post,High Density
RR10,Red Rock Wall,03/11/2025,12.0,8:00,25,10,"Martin, Georgia",Intracolonial_Morph._Var.,1,0,0,0,0,Post,High Density
RR10,Red Rock Wall,03/11/2025,12.0,8:00,25,10,"Martin, Georgia",Encrusting,9,2,0,0,0,Post,High Density
RR11,Red Rock Wall,03/18/2025,10.0,8:00,25,10,"Max, Georgia",Massive,5,3,4,4,5,Post,High Density
RR11,Red Rock Wall,03/18/2025,10.0,8:00,25,10,"Max, Georgia",Sub_Massive,26,25,12,12,7,Post,High Density
RR11,Red Rock Wall,03/18/2025,10.0,8:00,25,10,"Max, Georgia",Arborescent,1,0,2,0,0,Post,High Density
RR11,Red Rock Wall,03/18/2025,10.0,8:00,25,10,"Max, Georgia",Caespitose,8,0,0,0,0,Post,High Density
RR11,Red Rock Wall,03/18/2025,10.0,8:00,25,10,"Max, Georgia",Corymbose,0,0,0,0,0,Post,High Density
RR11,Red Rock Wall,03/18/2025,10.0,8:00,25,10,"Max, Georgia",Digitate,0,0,0,0,0,Post,High Density
RR11,Red Rock Wall,03/18/2025,10.0,8:00,25,10,"Max, Georgia",Solitary,38,1,1,0,0,Post,High Density
RR11,Red Rock Wall,03/18/2025,10.0,8:00,25,10,"Max, Georgia",Tabular,0,1,1,1,2,Post,High Density
RR11,Red Rock Wall,03/18/2025,10.0,8:00,25,10,"Max, Georgia",Foliose,11,2,0,0,0,Post,High Density
RR11,Red Rock Wall,03/18/2025,10.0,8:00,25,10,"Max, Georgia",Laminar,0,0,0,0,0,Post,High Density
RR11,Red Rock Wall,03/18/2025,10.0,8:00,25,10,"Max, Georgia",Intracolonial_Morph._Var.,0,0,0,0,0,Post,High Density
RR11,Red Rock Wall,03/18/2025,10.0,8:00,25,10,"Max, Georgia",Encrusting,25,3,0,0,0,Post,High Density
RR12,Red Rock Wall,03/26/2025,6.8,10:52,61,12,"Niamh, Renzo",Massive,0,3,1,0,1,Post,High Density
RR12,Red Rock Wall,03/26/2025,6.8,10:52,61,12,"Niamh, Renzo",Sub_Massive,14,22,14,11,10,Post,High Density
RR12,Red Rock Wall,03/26/2025,6.8,10:52,61,12,"Niamh, Renzo",Arborescent,3,0,0,0,0,Post,High Density
RR12,Red Rock Wall,03/26/2025,6.8,10:52,61,12,"Niamh, Renzo",Caespitose,8,1,0,0,0,Post,High Density
RR12,Red Rock Wall,03/26/2025,6.8,10:52,61,12,"Niamh, Renzo",Corymbose,0,0,0,0,0,Post,High Density
RR12,Red Rock Wall,03/26/2025,6.8,10:52,61,12,"Niamh, Renzo",Digitate,0,0,0,0,0,Post,High Density
RR12,Red Rock Wall,03/26/2025,6.8,10:52,61,12,"Niamh, Renzo",Solitary,11,1,0,0,0,Post,High Density
RR12,Red Rock Wall,03/26/2025,6.8,10:52,61,12,"Niamh, Renzo",Tabular,0,1,2,0,2,Post,High Density
RR12,Red Rock Wall,03/26/2025,6.8,10:52,61,12,"Niamh, Renzo",Foliose,9,9,4,1,0,Post,High Density
RR12,Red Rock Wall,03/26/2025,6.8,10:52,61,12,"Niamh, Renzo",Laminar,1,3,0,0,0,Post,High Density
RR12,Red Rock Wall,03/26/2025,6.8,10:52,61,12,"Niamh, Renzo",Intracolonial_Morph._Var.,0,0,0,0,0,Post,High Density
RR12,Red Rock Wall,03/26/2025,6.8,10:52,61,12,"Niamh, Renzo",Encrusting,10,9,5,1,0,Post,High Density
RR13,Red Rock Wall,03/26/2025,7.3,10:52,60,12,"Lucca, Gavin",Massive,3,5,4,2,1,Post,High Density
RR13,Red Rock Wall,03/26/2025,7.3,10:52,60,12,"Lucca, Gavin",Sub_Massive,15,17,21,16,10,Post,High Density
RR13,Red Rock Wall,03/26/2025,7.3,10:52,60,12,"Lucca, Gavin",Arborescent,2,0,0,0,0,Post,High Density
RR13,Red Rock Wall,03/26/2025,7.3,10:52,60,12,"Lucca, Gavin",Caespitose,0,1,0,0,0,Post,High Density
RR13,Red Rock Wall,03/26/2025,7.3,10:52,60,12,"Lucca, Gavin",Corymbose,7,2,0,0,0,Post,High Density
RR13,Red Rock Wall,03/26/2025,7.3,10:52,60,12,"Lucca, Gavin",Digitate,0,0,0,0,0,Post,High Density
RR13,Red Rock Wall,03/26/2025,7.3,10:52,60,12,"Lucca, Gavin",Solitary,22,6,0,0,0,Post,High Density
RR13,Red Rock Wall,03/26/2025,7.3,10:52,60,12,"Lucca, Gavin",Tabular,0,1,4,0,7,Post,High Density
RR13,Red Rock Wall,03/26/2025,7.3,10:52,60,12,"Lucca, Gavin",Foliose,26,7,8,1,0,Post,High Density
RR13,Red Rock Wall,03/26/2025,7.3,10:52,60,12,"Lucca, Gavin",Laminar,3,1,0,0,0,Post,High Density
RR13,Red Rock Wall,03/26/2025,7.3,10:52,60,12,"Lucca, Gavin",Intracolonial_Morph._Var.,,1,1,0,0,Post,High Density
RR13,Red Rock Wall,03/26/2025,7.3,10:52,60,12,"Lucca, Gavin",Encrusting,21,11,5,1,0,Post,High Density
RR14,Red Rock Wall,04/18/2025,7.5,7:20,NA,6,"Renzo, Niamh",Massive,0,2,2,1,4,Post,High Density
RR14,Red Rock Wall,04/18/2025,7.5,7:20,NA,6,"Renzo, Niamh",Sub_Massive,3,5,8,9,0,Post,High Density
RR14,Red Rock Wall,04/18/2025,7.5,7:20,NA,6,"Renzo, Niamh",Arborescent,1,2,0,0,0,Post,High Density
RR14,Red Rock Wall,04/18/2025,7.5,7:20,NA,6,"Renzo, Niamh",Caespitose,3,1,0,0,0,Post,High Density
RR14,Red Rock Wall,04/18/2025,7.5,7:20,NA,6,"Renzo, Niamh",Corymbose,1,3,0,0,0,Post,High Density
RR14,Red Rock Wall,04/18/2025,7.5,7:20,NA,6,"Renzo, Niamh",Digitate,0,0,0,0,0,Post,High Density
RR14,Red Rock Wall,04/18/2025,7.5,7:20,NA,6,"Renzo, Niamh",Solitary,7,1,0,0,0,Post,High Density
RR14,Red Rock Wall,04/18/2025,7.5,7:20,NA,6,"Renzo, Niamh",Tabular,0,0,0,0,0,Post,High Density
RR14,Red Rock Wall,04/18/2025,7.5,7:20,NA,6,"Renzo, Niamh",Foliose,4,12,2,1,0,Post,High Density
RR14,Red Rock Wall,04/18/2025,7.5,7:20,NA,6,"Renzo, Niamh",Laminar,1,4,2,0,0,Post,High Density
RR14,Red Rock Wall,04/18/2025,7.5,7:20,NA,6,"Renzo, Niamh",Intracolonial_Morph._Var.,0,3,0,0,0,Post,High Density
RR14,Red Rock Wall,04/18/2025,7.5,7:20,NA,6,"Renzo, Niamh",Encrusting,1,5,2,1,0,Post,High Density
RR15,Red Rock Wall,05/26/2025,10.1,7:15,58,8,"Niamh, Tessa",Massive,0,0,0,1,19,Post,High Density
RR15,Red Rock Wall,05/26/2025,10.1,7:15,58,8,"Niamh, Tessa",Sub_Massive,11,7,11,6,4,Post,High Density
RR15,Red Rock Wall,05/26/2025,10.1,7:15,58,8,"Niamh, Tessa",Arborescent,0,0,0,0,0,Post,High Density
RR15,Red Rock Wall,05/26/2025,10.1,7:15,58,8,"Niamh, Tessa",Caespitose,0,0,0,0,3,Post,High Density
RR15,Red Rock Wall,05/26/2025,10.1,7:15,58,8,"Niamh, Tessa",Corymbose,0,1,0,0,0,Post,High Density
RR15,Red Rock Wall,05/26/2025,10.1,7:15,58,8,"Niamh, Tessa",Digitate,0,0,0,0,0,Post,High Density
RR15,Red Rock Wall,05/26/2025,10.1,7:15,58,8,"Niamh, Tessa",Solitary,2,0,0,0,0,Post,High Density
RR15,Red Rock Wall,05/26/2025,10.1,7:15,58,8,"Niamh, Tessa",Tabular,0,0,0,0,0,Post,High Density
RR15,Red Rock Wall,05/26/2025,10.1,7:15,58,8,"Niamh, Tessa",Foliose,3,1,0,0,0,Post,High Density
RR15,Red Rock Wall,05/26/2025,10.1,7:15,58,8,"Niamh, Tessa",Laminar,0,0,0,0,0,Post,High Density
RR15,Red Rock Wall,05/26/2025,10.1,7:15,58,8,"Niamh, Tessa",Intracolonial_Morph._Var.,0,0,0,0,3,Post,High Density
RR15,Red Rock Wall,05/26/2025,10.1,7:15,58,8,"Niamh, Tessa",Encrusting,6,2,0,1,0,Post,High Density
GR28,Green Rock Wall,05/28/2025,8.6,7:45,48,20,"Tessa, Ben",Massive,0,0,1,5,23,Post,High Density
GR28,Green Rock Wall,05/28/2025,8.6,7:45,48,20,"Tessa, Ben",Sub_Massive,13,7,9,6,2,Post,High Density
GR28,Green Rock Wall,05/28/2025,8.6,7:45,48,20,"Tessa, Ben",Arborescent,0,0,0,0,0,Post,High Density
GR28,Green Rock Wall,05/28/2025,8.6,7:45,48,20,"Tessa, Ben",Caespitose,1,1,0,0,0,Post,High Density
GR28,Green Rock Wall,05/28/2025,8.6,7:45,48,20,"Tessa, Ben",Corymbose,0,0,0,0,0,Post,High Density
GR28,Green Rock Wall,05/28/2025,8.6,7:45,48,20,"Tessa, Ben",Digitate,0,0,0,0,0,Post,High Density
GR28,Green Rock Wall,05/28/2025,8.6,7:45,48,20,"Tessa, Ben",Solitary,4,0,0,0,0,Post,High Density
GR28,Green Rock Wall,05/28/2025,8.6,7:45,48,20,"Tessa, Ben",Tabular,1,0,1,1,0,Post,High Density
GR28,Green Rock Wall,05/28/2025,8.6,7:45,48,20,"Tessa, Ben",Foliose,0,0,0,0,0,Post,High Density
GR28,Green Rock Wall,05/28/2025,8.6,7:45,48,20,"Tessa, Ben",Laminar,0,0,0,0,0,Post,High Density
GR28,Green Rock Wall,05/28/2025,8.6,7:45,48,20,"Tessa, Ben",Intracolonial_Morph._Var.,0,0,0,0,0,Post,High Density
GR28,Green Rock Wall,05/28/2025,8.6,7:45,48,20,"Tessa, Ben",Encrusting,11,6,0,0,0,Post,High Density
RR16,Red Rock Wall,06/19/25,10.0,9:42,51,10,"Emma J, FLo, Mirea",Massive,9,6,4,4,10,Post,High Density
RR16,Red Rock Wall,06/19/25,10.0,9:42,51,10,"Emma J, FLo, Mirea",Sub_Massive,9,9,5,2,2,Post,High Density
RR16,Red Rock Wall,06/19/25,10.0,9:42,51,10,"Emma J, FLo, Mirea",Arborescent,0,0,0,0,0,Post,High Density
RR16,Red Rock Wall,06/19/25,10.0,9:42,51,10,"Emma J, FLo, Mirea",Caespitose,1,0,0,0,0,Post,High Density
RR16,Red Rock Wall,06/19/25,10.0,9:42,51,10,"Emma J, FLo, Mirea",Corymbose,1,1,0,0,0,Post,High Density
RR16,Red Rock Wall,06/19/25,10.0,9:42,51,10,"Emma J, FLo, Mirea",Digitate,0,0,0,0,0,Post,High Density
RR16,Red Rock Wall,06/19/25,10.0,9:42,51,10,"Emma J, FLo, Mirea",Solitary,10,10,0,0,0,Post,High Density
RR16,Red Rock Wall,06/19/25,10.0,9:42,51,10,"Emma J, FLo, Mirea",Tabular,0,4,7,0,0,Post,High Density
RR16,Red Rock Wall,06/19/25,10.0,9:42,51,10,"Emma J, FLo, Mirea",Foliose,4,2,0,0,0,Post,High Density
RR16,Red Rock Wall,06/19/25,10.0,9:42,51,10,"Emma J, FLo, Mirea",Laminar,3,0,0,1,1,Post,High Density
RR16,Red Rock Wall,06/19/25,10.0,9:42,51,10,"Emma J, FLo, Mirea",Intracolonial_Morph._Var.,0,0,0,0,0,Post,High Density
RR16,Red Rock Wall,06/19/25,10.0,9:42,51,10,"Emma J, FLo, Mirea",Encrusting,20,12,2,0,0,Post,High Density
RR17,Red Rock Wall,06/25/2025,13.0,10:00,35,8,"Flo, Emma J",Massive,10,3,1,0,4,Post,High Density
RR17,Red Rock Wall,06/25/2025,13.0,10:00,35,8,"Flo, Emma J",Sub_Massive,17,4,3,0,2,Post,High Density
RR17,Red Rock Wall,06/25/2025,13.0,10:00,35,8,"Flo, Emma J",Arborescent,0,0,0,0,0,Post,High Density
RR17,Red Rock Wall,06/25/2025,13.0,10:00,35,8,"Flo, Emma J",Caespitose,0,0,0,0,0,Post,High Density
RR17,Red Rock Wall,06/25/2025,13.0,10:00,35,8,"Flo, Emma J",Corymbose,0,0,0,0,0,Post,High Density
RR17,Red Rock Wall,06/25/2025,13.0,10:00,35,8,"Flo, Emma J",Digitate,0,0,0,0,0,Post,High Density
RR17,Red Rock Wall,06/25/2025,13.0,10:00,35,8,"Flo, Emma J",Solitary,38,3,2,0,0,Post,High Density
RR17,Red Rock Wall,06/25/2025,13.0,10:00,35,8,"Flo, Emma J",Tabular,0,0,0,0,0,Post,High Density
RR17,Red Rock Wall,06/25/2025,13.0,10:00,35,8,"Flo, Emma J",Foliose,12,1,1,0,0,Post,High Density
RR17,Red Rock Wall,06/25/2025,13.0,10:00,35,8,"Flo, Emma J",Laminar,11,5,0,1,0,Post,High Density
RR17,Red Rock Wall,06/25/2025,13.0,10:00,35,8,"Flo, Emma J",Intracolonial_Morph._Var.,0,0,0,0,0,Post,High Density
RR17,Red Rock Wall,06/25/2025,13.0,10:00,35,8,"Flo, Emma J",Encrusting,21,2,0,0,0,Post,High Density
RR18,Red Rock Wall,07/31/2025,11.0,10,,12,Gav,Sub_Massive,0,15,16,3,7,Post,High Density
RR18,Red Rock Wall,07/31/2025,11.0,10,,12,Gav,Arborescent,2,0,0,0,0,Post,High Density
RR18,Red Rock Wall,07/31/2025,11.0,10,,12,Gav,Caespitose,4,0,0,0,0,Post,High Density
RR18,Red Rock Wall,07/31/2025,11.0,10,,12,Gav,Corymbose,2,3,0,0,0,Post,High Density
RR18,Red Rock Wall,07/31/2025,11.0,10,,12,Gav,Digitate,0,0,0,0,0,Post,High Density
RR18,Red Rock Wall,07/31/2025,11.0,10,,12,Gav,Solitary,33,4,0,0,0,Post,High Density
RR18,Red Rock Wall,07/31/2025,11.0,10,,12,Gav,Tabular,1,0,0,0,0,Post,High Density
RR18,Red Rock Wall,07/31/2025,11.0,10,,12,Gav,Foliose,9,9,0,0,1,Post,High Density
RR18,Red Rock Wall,07/31/2025,11.0,10,,12,Gav,Laminar,0,0,0,1,0,Post,High Density
RR18,Red Rock Wall,07/31/2025,11.0,10,,12,Gav,Intracolonial_Morph._Var.,0,0,1,0,0,Post,High Density
RR18,Red Rock Wall,07/31/2025,11.0,10,,12,Gav,Encrusting,17,9,3,0,0,Post,High Density
